SLM6.5	190035	20	5	7	1	1	1	1	1	300	6	50	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	110634	100	0			1	25600									
SLM6.6	190036	20	5	7	1	1	1	1	1	300	6	50	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	110635	100	0			1	25600									
#####################35连#																																													
布比	500001	1000	0	6	300	150	50	50	50	100	2	100	100	20	30	0	0	70	100	100	100	100	100	100	0	3	20	20	8	116056	100	0	1		1	7300	7400								
金布伊	500002	1000	0	6	300	150	50	50	50	100	2	100	100	20	0	70	30	0	100	100	100	100	100	100	0	3	20	20	8	116057	100	0	2		0	7300	7400								
布伊	500003	1000	0	6	300	150	50	50	50	100	2	100	100	20	0	30	70	0	100	100	100	100	100	100	0	3	20	20	8	116058	100	0	3		0	7300	7400								
布伊比	500004	1000	0	6	300	150	50	50	50	50	2	100	100	20	50	0	0	50	100	100	100	100	100	100	0	3	20	20	8	116059	100	0	4		0	7300	7400								
卡布伊	500005	1000	0	6	300	150	50	50	50	100	2	100	100	20	70	0	0	30	100	100	100	100	100	100	0	3	20	20	8	116327	100	0	5		0	7300	7400								
布伊布伊	500006	1000	0	6	300	150	50	50	50	100	2	100	100	20	0	50	50	0	100	100	100	100	100	100	0	3	20	20	8	117759	100	0	6		0	7300	7400								
卡克尔	500011	1000	0	6	300	150	50	50	50	250	5	0	100	20	80	20	0	0	100	100	100	100	100	100	0	0	20	20	6	116100	100	0	7		0	7300	7400	530							
巴克	500012	1000	0	6	300	150	50	50	50	250	5	0	100	20	0	0	80	20	100	100	100	100	100	100	0	0	20	20	6	116101	100	0	8		0	7300	7400								
鲍	500013	1000	0	6	300	150	50	50	50	250	5	0	100	20	20	80	0	0	100	100	100	100	100	100	0	0	20	20	6	116102	100	0	9		0	7300	7400	330							
卡拉卡利	500014	1000	0	6	300	150	50	50	50	250	5	0	100	20	0	0	20	80	100	100	100	100	100	100	1	0	20	20	6	116103	100	0	10		0	7300	130								
耶普鲁	500015	1000	5	6	300	150	50	50	50	300	6	50	100	20	0	50	50	0	100	100	100	100	100	100	2	4	20	20	7	116193	100	0	328		0	7300	7400								
柯伊达	500021	1000	0	6	300	150	50	50	50	50	1	40	100	20	100	0	0	0	100	100	100	100	100	100	0	4	20	20	10	117551	100	0	12		0	7300	1930								
柯洛加斯	500022	1000	0	6	300	150	50	50	50	50	1	40	100	20	0	100	0	0	100	100	100	100	100	100	1	4	20	20	10	117552	100	0	13		0	7300	7400	2030							
洛克斯	500023	1000	0	6	300	150	50	50	50	50	1	40	100	20	0	0	100	0	100	100	100	100	100	100	0	4	20	20	10	117559	100	0	14		0	7300	2130								
阿伊萨	500024	1000	0	6	300	150	50	50	50	50	1	40	100	20	0	0	0	100	100	100	100	100	100	100	1	4	20	20	10	117560	100	0	15		0	7300	2230	2630							
洛奇安	500025	1000	0	6	300	150	50	50	50	300	6	50	100	20	50	50	0	0	100	100	100	100	100	100	2	4	20	20	10	117553	100	0	329		0	7300	7400								
洛奇安	500026	1000	0	6	300	150	50	50	50	350	7	60	20	20	0	0	50	50	100	100	100	100	100	100	2	4	20	20	10	117562	100	0	330		0	7300	7400								
利西亚	500031	1000	0	6	300	150	50	50	50	200	4	10	100	20	0	60	40	0	100	100	100	100	100	100	0	1	20	20	7	116288	100	0	18		0	7300	7400	30							
佩罗亚	500032	1000	0	6	300	150	50	50	50	200	4	10	100	20	60	40	0	0	100	100	100	100	100	100	0	1	20	20	7	116289	100	0	19		0	7300	7400	630							
伊利曼亚	500033	1000	0	6	300	150	50	50	50	200	4	10	100	20	0	0	60	40	100	100	100	100	100	100	1	1	20	20	7	116290	100	0	20		0	7300	7400								
卡力洛亚	500034	1000	0	6	300	150	50	50	50	200	4	10	100	20	40	0	0	60	100	100	100	100	100	100	1	1	20	20	7	116291	100	0	21		0	7300	7400	130							
史多拉奇顿	500101	1000	0	2	300	150	50	50	50	100	2	30	100	20	40	0	0	60	100	100	100	100	100	100	100	3	20	20	9	116134	100	0	22		0	7300	130								
萨美洛斯	500102	1000	0	2	300	150	50	50	50	100	2	30	100	20	0	60	40	0	100	100	100	100	100	100	1	3	20	20	9	116135	100	0	23		0	7300	7400								
阿利给洛斯	500103	1000	0	2	300	150	50	50	50	100	2	30	100	20	0	0	60	40	100	100	100	100	100	100	0	3	20	20	9	116136	100	0	24		0	7300	7400	630							
达伊诺洛斯	500104	1000	0	2	300	150	50	50	50	100	2	30	100	20	60	40	0	0	100	100	100	100	100	100	0	3	20	20	9	116137	100	0	25		0	7300	7400	7830							
拉可洛斯	500105	1000	0	2	300	150	50	50	50	150	3	20	100	20	0	0	50	50	100	100	100	100	100	100	1	3	20	20	8	116138	100	0	26		0	7300	7400	8030							
拉奇鲁哥	500111	1000	0	2	300	150	50	50	50	150	3	20	100	20	30	0	0	70	100	100	100	100	100	100	0	2	20	20	8	108048	100	0	27		0	7300	7400								
呼拔拔	500112	1000	0	2	300	150	50	50	50	150	3	20	100	20	0	0	70	30	100	100	100	100	100	100	1	2	20	20	8	117767	100	0	28		0	7300	7400	630							
拉鲁其斯	500113	1000	0	2	300	150	50	50	50	150	3	20	100	20	0	70	30	0	100	100	100	100	100	100	0	2	20	20	8	116082	100	0	29		0	7300	7400	330							
呼鲁鲁	500114	1000	0	2	300	150	50	50	50	150	3	20	100	20	70	30	0	0	100	100	100	100	100	100	1	2	20	20	8	117779	100	0	30		0	7300	830								
多萨金格	500115	1000	0	2	300	150	50	50	50	150	3	20	100	20	50	50	0	0	100	100	100	100	100	100	1	2	20	20	8	117766	100	0	31		0	7300	7400								
卡恩格登	500121	1000	0	2	300	150	50	50	50	200	4	10	100	20	20	80	0	0	100	100	100	100	100	100	0	1	20	20	7	116239	100	0	32		0	7300	7400	530							
卡恩米兹	500122	1000	0	2	300	150	50	50	50	200	4	10	100	20	0	0	80	20	100	100	100	100	100	100	1	1	20	20	7	116240	100	0	33		0	7300	7400								
卡恩法尔	500123	1000	0	2	300	150	50	50	50	200	4	10	100	20	0	0	20	80	100	100	100	100	100	100	1	1	20	20	7	116241	100	0	34		0	7300	7400	2630							
卡恩修比	500124	1000	0	2	300	150	50	50	50	200	4	10	100	20	80	20	0	0	100	100	100	100	100	100	0	1	20	20	7	116242	100	0	35		0	7300	2330								
特洛可斯	500201	1000	0	3	300	150	50	50	50	50	1	30	100	20	50	50	0	0	100	100	100	100	100	100	0	3	20	20	9	117765	100	0	36		0	7300	7400								
尼基斯	500202	1000	0	3	300	150	50	50	50	50	1	30	100	20	0	0	70	30	100	100	100	100	100	100	0	3	20	20	9	117763	100	0	37		0	7300	7400								
特洛昆	500203	1000	0	3	300	150	50	50	50	50	1	30	100	20	30	70	0	0	100	100	100	100	100	100	1	3	20	20	9	116079	100	0	38		0	7300	7400	630							
达克尔	500204	1000	0	3	300	150	50	50	50	50	1	30	100	20	70	0	0	30	100	100	100	100	100	100	0	3	20	20	9	116080	100	0	39		0	7300	7400	8030							
尼可斯	500205	1000	0	3	300	150	50	50	50	50	1	30	100	20	0	0	30	70	100	100	100	100	100	100	1	3	20	20	9	116078	100	0	40		0	7300	7400	1030							
阿哥亚	500206	1000	0	3	300	150	50	50	50	300	6	50	100	20	0	0	50	50	100	100	100	100	100	100	2	4	20	20	9	116077	100	0	331		0	7300	7400								
拉佛洛斯	500211	1000	0	3	300	150	50	50	50	250	5	0	100	20	90	0	0	10	100	100	100	100	100	100	1	0	20	20	6	116292	100	0	42		0	7300	7400	7730	1830						
利普多尔	500212	1000	0	3	300	150	50	50	50	250	5	0	100	20	0	10	90	0	100	100	100	100	100	100	0	0	20	20	6	116293	100	0	43		0	7300	7400	7930	2130						
邦克普斯	500213	1000	0	3	300	150	50	50	50	250	5	0	100	20	10	90	0	0	100	100	100	100	100	100	1	0	20	20	6	116294	100	0	44		0	7300	7400	7830	2030						
奥普萨斯	500214	1000	0	3	300	150	50	50	50	250	5	0	100	20	0	0	10	90	100	100	100	100	100	100	0	0	20	20	6	116295	100	0	45		0	7300	7400	7530	2230						
贝洛格	500241	1000	0	3	300	150	50	50	50	50	1	40	100	20	60	40	0	0	100	100	100	100	100	100	0	4	20	20	10	117760	100	0	46		0	7300	7400								
贝洛金	500242	1000	0	3	300	150	50	50	50	50	1	40	100	20	0	60	40	0	100	100	100	100	100	100	1	4	20	20	10	117761	100	0	47		0	7300	7400	630							
贝洛恩	500243	1000	0	3	300	150	50	50	50	50	1	40	100	20	0	0	60	40	100	100	100	100	100	100	0	4	20	20	10	117776	100	0	48		0	7300	7400								
贝洛波波	500244	1000	0	3	300	150	50	50	50	50	1	40	100	20	40	0	0	60	100	100	100	100	100	100	1	4	20	20	10	117777	100	0	49		0	7300	7400	7930							
贝洛宝利	500245	1000	0	3	300	150	50	50	50	300	6	50	100	20	0	80	20	0	100	100	100	100	100	100	2	4	20	20	10	116072	100	0	332		0	7300	7400								
贝洛宝克尔	500246	1000	0	3	300	150	50	50	50	300	6	50	100	20	20	0	0	80	100	100	100	100	100	100	2	4	20	20	10	116071	100	0	333		0	7300	7400								
恩摩摩	500251	1000	0	3	300	150	50	50	50	200	4	10	100	20	70	30	0	0	100	100	100	100	100	100	0	1	20	20	7	116120	100	0	52		0	7300	8130								
玛摩那斯	500252	1000	0	3	300	150	50	50	50	200	4	10	100	20	0	0	30	70	100	100	100	100	100	100	0	1	20	20	7	116121	100	0	53		0	7300	7400	2630							
玛恩摩洛斯	500253	1000	0	3	300	150	50	50	50	200	4	10	100	20	30	70	0	0	100	100	100	100	100	100	0	1	20	20	7	116122	100	0	54		0	7300	7400	930							
摩酷罗	500254	1000	0	3	300	150	50	50	50	200	4	10	100	20	0	0	70	30	100	100	100	100	100	100	1	1	20	20	7	116157	100	0	55		0	7300	7400	7930							
玛恩摩	500255	1000	0	3	300	150	50	50	50	200	4	10	100	20	0	50	50	0	100	100	100	100	100	100	1	2	20	20	8	116119	100	0	56		0	7300	7400								
毕格艾斯	500301	1000	0	4	300	150	50	50	50	200	4	10	100	20	0	90	10	0	100	100	100	100	100	100	1	1	20	20	7	116280	100	0	57		0	7300	7400	7630							
裘比斯	500302	1000	0	4	300	150	50	50	50	200	4	10	100	20	0	0	90	10	100	100	100	100	100	100	0	1	20	20	7	116281	100	0	58		0	7300	7400	7730							
阿卡西斯	500303	1000	0	4	300	150	50	50	50	200	4	10	100	20	10	0	0	90	100	100	100	100	100	100	1	1	20	20	7	116282	100	0	59		0	7300	7400	7530							
洛可洛斯	500304	1000	0	4	300	150	50	50	50	200	4	10	100	20	90	10	0	0	100	100	100	100	100	100	0	1	20	20	7	116283	100	0	60		0	7300	7400	8130							
恩尔斯	500311	1000	0	4	300	150	50	50	50	150	3	20	100	20	50	0	0	50	100	100	100	100	100	100	1	2	20	20	8	115159	100	0	61		0	7300	630								
基克斯	500312	1000	0	4	300	150	50	50	50	150	3	20	100	20	0	0	50	50	100	100	100	100	100	100	0	2	20	20	8	115160	100	0	62		0	7300	7530								
特佛斯	500313	1000	0	4	300	150	50	50	50	150	3	20	100	20	70	0	0	30	100	100	100	100	100	100	1	2	20	20	8	115161	100	0	63		0	7300	7400	7930							
卡鲁斯	500314	1000	0	4	300	150	50	50	50	150	3	20	100	20	0	0	70	30	100	100	100	100	100	100	0	2	20	20	8	115162	100	0	64		0	7300	7530								
洛利斯	500315	1000	0	4	300	150	50	50	50	150	3	20	100	20	0	70	30	0	100	100	100	100	100	100	1	2	20	20	8	115163	100	0	65		0	7300	7400	30							
卡卡金宝	500321	1000	0	4	300	150	50	50	50	250	5	0	100	20	60	0	0	40	100	100	100	100	100	100	0	0	20	20	6	108059	100	0	66		0	7300	7400	130							
里昂蛙	500322	1000	0	4	300	150	50	50	50	250	5	0	100	20	0	40	60	0	100	100	100	100	100	100	1	0	20	20	6	116186	100	0	67		0	7300	7400								
奇卡宝斯	500323	1000	0	4	300	150	50	50	50	250	5	0	100	20	0	0	40	60	100	100	100	100	100	100	1	0	20	20	6	116114	100	0	68		0	7300	630	930							
奇娜	500324	1000	0	4	300	150	50	50	50	250	5	0	100	20	0	50	50	0	100	100	100	100	100	100	1	0	20	20	6	116113	100	0	69		0	7300	7400	1130							
奇卡洛斯	500325	1000	0	4	300	150	50	50	50	250	5	0	100	20	40	60	0	0	100	100	100	100	100	100	0	0	20	20	6	116112	100	0	70		0	7300	7400	8130							
葛雷基欧	500331	1000	0	4	300	150	50	50	50	100	2	30	100	20	100	0	0	0	100	100	100	100	100	100	0	3	20	20	9	108075	100	0	71		0	7300	7400								
葛雷洛比	500332	1000	0	4	300	150	50	50	50	100	2	30	100	20	0	100	0	0	100	100	100	100	100	100	1	3	20	20	9	108076	100	0	72		0	7300	7400	2030							
葛雷吉鲁	500333	1000	0	4	300	150	50	50	50	100	2	30	100	20	0	0	100	0	100	100	100	100	100	100	0	3	20	20	9	108077	100	0	73		0	7300	7630								
葛雷马恩	500334	1000	0	4	300	150	50	50	50	100	2	30	100	20	0	0	0	100	100	100	100	100	100	100	1	3	20	20	9	108078	100	0	74		0	7300	7530	1330							
布洛多斯	500401	1000	0	5	300	150	50	50	50	150	3	20	100	20	0	40	60	0	100	100	100	100	100	100	0	2	20	20	8	108060	100	0	75		0	7300	7400								
斯天多斯	500402	1000	0	5	300	150	50	50	50	150	3	20	100	20	60	40	0	0	100	100	100	100	100	100	1	2	20	20	8	108063	100	0	76		0	7300	7730	1530							
布尔帖斯	500403	1000	0	5	300	150	50	50	50	300	6	50	100	20	40	0	0	60	100	100	100	100	100	100	2	4	20	20	8	108061	100	0	334		0	7300	7400								
布拉奇多斯	500404	1000	0	5	300	150	50	50	50	150	3	20	100	20	0	0	30	70	100	100	100	100	100	100	1	2	20	20	8	108062	100	0	78		0	7300	7400	2630							
邦恩多斯	500405	1000	0	5	300	150	50	50	50	150	3	20	100	20	0	70	30	0	100	100	100	100	100	100	0	2	20	20	8	108071	100	0	79		0	7300	7400	2030							
哥斯哥斯	500406	1000	0	5	300	150	50	50	50	150	3	20	100	20	70	30	0	0	100	100	100	100	100	100	1	2	20	20	8	117852	100	0	80		0	7300	7400	7530							
拉特利	500411	1000	0	5	300	150	50	50	50	100	2	30	100	20	80	20	0	0	100	100	100	100	100	100	0	3	20	20	9	116279	100	0	81		0	7300	7400	1930							
艾柏瑞	500412	1000	0	5	300	150	50	50	50	100	2	30	100	20	50	0	0	50	100	100	100	100	100	100	1	3	20	20	9	116278	100	0	82		0	7300	1930	2230							
葛利斯奈	500413	1000	0	5	300	150	50	50	50	100	2	30	100	20	0	0	50	50	100	100	100	100	100	100	0	3	20	20	9	116277	100	0	83		0	7300	7400	2230							
史奈克特	500414	1000	0	5	300	150	50	50	50	100	2	30	100	20	0	80	20	0	100	100	100	100	100	100	1	3	20	20	9	116276	100	0	84		0	7300	7400	2430							
格尔顿	500421	1000	0	5	300	150	50	50	50	200	4	10	100	20	90	0	0	10	100	100	100	100	100	100	0	1	20	20	7	116092	100	0	85		0	7300	7400	7530							
奇拉顿	500422	1000	0	5	300	150	50	50	50	200	4	10	100	20	10	0	0	90	100	100	100	100	100	100	0	1	20	20	7	116093	100	0	86		0	7300	7400	8030							
齐尔格尔顿	500423	1000	0	5	300	150	50	50	50	200	4	10	100	20	0	90	10	0	100	100	100	100	100	100	1	1	20	20	7	116094	100	0	87		0	7300	7400	7830							
格尔格	500424	1000	0	5	300	150	50	50	50	200	4	10	100	20	0	10	90	0	100	100	100	100	100	100	1	1	20	20	7	116095	100	0	88		0	7300	7400								
拉瑞耐多基	500431	1000	0	5	300	150	50	50	50	150	3	20	100	20	50	0	0	50	100	100	100	100	100	100	0	2	20	20	8	116162	100	0	89		0	7300	7400	8030							
普德多基	500432	1000	0	5	300	150	50	50	50	150	3	20	100	20	50	50	0	0	100	100	100	100	100	100	1	2	20	20	8	116163	100	0	90		0	7300	7400	7930							
哈斯多基	500433	1000	0	5	300	150	50	50	50	150	3	20	100	20	0	0	50	50	100	100	100	100	100	100	1	2	20	20	8	116164	100	0	91		0	7300	7400	30							
毕格多基	500434	1000	0	5	300	150	50	50	50	150	3	20	100	20	0	50	50	0	100	100	100	100	100	100	0	2	20	20	8	116165	100	0	92		0	7300	7400	7830							
布鲁多基	500435	1000	0	5	300	150	50	50	50	150	3	20	100	20	0	20	80	0	100	100	100	100	100	100	2	2	20	20	8	116166	100	0	335		0	7300	7400								
雅特拉斯	500501	1000	0	7	300	150	50	50	50	100	2	30	100	20	90	0	0	10	100	100	100	100	100	100	0	3	20	20	9	116304	100	0	94		0	7300									
伊利亚德	500502	1000	0	7	300	150	50	50	50	100	2	30	100	20	10	90	0	0	100	100	100	100	100	100	0	3	20	20	9	116305	100	0	95		0	7300	1230								
米尼奈巴	500503	1000	0	7	300	150	50	50	50	100	2	30	100	20	0	10	90	0	100	100	100	100	100	100	1	3	20	20	9	116306	100	0	96		0	7300	8130								
科伦特	500504	1000	0	7	300	150	50	50	50	100	2	30	100	20	0	0	10	90	100	100	100	100	100	100	1	3	20	20	9	116308	100	0	97		0	7300	7400	7930							
大地蜥蜴	500511	1000	0	7	300	150	50	50	50	300	6	50	100	20	0	0	100	0	100	100	100	100	100	100	2	4	20	20	9	115100	100	0	336		0	7300	7400								
烈焰蜥蜴	500512	1000	0	7	300	150	50	50	50	300	6	50	100	20	0	0	0	100	100	100	100	100	100	100	2	4	20	20	9	115102	100	0	337		0	7300	7400								
烈风蜥蜴	500513	1000	0	7	300	150	50	50	50	300	6	50	100	20	0	100	0	0	100	100	100	100	100	100	2	4	20	20	9	115103	100	0	338		0	7300	7400								
寒冰蜥蜴	500514	1000	0	7	300	150	50	50	50	300	6	50	100	20	100	0	0	0	100	100	100	100	100	100	2	4	20	20	9	115104	100	0	339		0	7300	7400								
朵巴耐特	500521	1000	0	7	300	150	50	50	50	50	1	40	100	20	80	20	0	0	100	100	100	100	100	100	0	4	20	20	10	116233	100	0	102		0	7300	1930								
班尼迪克	500522	1000	0	7	300	150	50	50	50	50	1	40	100	20	0	80	20	0	100	100	100	100	100	100	1	4	20	20	10	108074	100	0	103		0	7300	7400	2430							
帖拉所伊朵	500523	1000	0	7	300	150	50	50	50	50	1	40	100	20	0	0	80	20	100	100	100	100	100	100	1	4	20	20	10	108068	100	0	104		0	7300	7400	2530							
巴朵兰恩	500524	1000	0	7	300	150	50	50	50	50	1	40	100	20	20	0	0	80	100	100	100	100	100	100	0	4	20	20	10	108067	100	0	105		0	7300	2230								
左迪洛斯	500525	1000	0	7	300	150	50	50	50	300	6	50	100	20	50	0	0	50	100	100	100	100	100	100	2	4	20	20	10	108066	100	0	340		0	7300	7400								
特利基欧	500531	1000	0	7	300	150	50	50	50	300	6	50	100	20	0	0	100	0	100	100	100	100	100	100	0	0	20	20	6	117830	100	0	341		0	7300	7400								
巴米基欧	500532	1000	0	7	300	150	50	50	50	300	6	50	100	20	0	100	0	0	100	100	100	100	100	100	0	0	20	20	6	117833	100	0	342		0	7300	7400								
贴布基欧	500533	1000	0	7	300	150	50	50	50	300	6	50	100	20	0	0	0	100	100	100	100	100	100	100	0	0	20	20	6	117834	100	0	343		0	7300	7400								
卡昂基欧	500534	1000	0	7	300	150	50	50	50	300	6	50	100	20	100	0	0	0	100	100	100	100	100	100	0	0	20	20	6	117835	100	0	344		0	7300	7400								
毕洛库兹	500601	1000	0	8	300	150	50	50	50	250	5	0	100	20	90	10	0	0	100	100	100	100	100	100	1	0	20	20	6	115171	100	0	111		0	7300	7400								
葛尔库兹	500602	1000	0	8	300	150	50	50	50	250	5	0	100	20	0	90	10	0	100	100	100	100	100	100	0	0	20	20	6	115175	100	0	112		0	7300	7400	30							
拉耐库兹	500603	1000	0	8	300	150	50	50	50	250	5	0	100	20	0	0	90	10	100	100	100	100	100	100	0	0	20	20	6	115176	100	0	113		0	7300	2130								
卡玛库兹	500604	1000	0	8	300	150	50	50	50	250	5	0	100	20	10	0	0	90	100	100	100	100	100	100	1	0	20	20	6	115177	100	0	114		0	7300	7400	2630							
扬奇洛斯	500611	1000	0	8	300	150	50	50	50	100	2	30	100	20	0	0	20	80	100	100	100	100	100	100	0	3	20	20	9	108051	100	0	115		0	7300	7400	7930							
邦浦洛斯	500612	1000	0	8	300	150	50	50	50	100	2	30	100	20	0	20	80	0	100	100	100	100	100	100	0	3	20	20	9	108052	100	0	116		0	7300	7400	8030							
邦奇诺	500613	1000	0	8	300	150	50	50	50	150	3	20	100	20	0	50	50	0	100	100	100	100	100	100	0	2	20	20	8	108053	100	0	117		0	7300	7400	8130							
扬格斯	500614	1000	0	8	300	150	50	50	50	150	3	20	100	20	20	80	0	0	100	100	100	100	100	100	0	2	20	20	8	116234	100	0	118		0	7300	7400	930							
邦诺斯娜	500615	1000	0	8	300	150	50	50	50	150	3	20	100	20	80	0	0	20	100	100	100	100	100	100	0	2	20	20	8	116235	100	0	119		0	7300	7400	1130							
迪基格斯	500616	1000	0	8	300	150	50	50	50	300	6	50	100	20	50	0	0	50	100	100	100	100	100	100	1	4	20	20	9	116236	100	0	120		0	7300	7400	1330	1430	1530	1630	1730	1830		
莱福	500621	1000	0	8	300	150	50	50	50	200	4	10	100	20	0	100	0	0	100	100	100	100	100	100	0	1	20	20	7	108133	100	0	121		0	7300	7400	330							
乐多	500622	1000	0	8	300	150	50	50	50	200	4	10	100	20	100	0	0	0	100	100	100	100	100	100	0	1	20	20	7	116328	100	0	122		0	7300	7400								
莱特	500623	1000	0	8	300	150	50	50	50	200	4	10	100	20	0	0	100	0	100	100	100	100	100	100	1	1	20	20	7	116362	100	0	345		0	7300	7400								
莱喜	500624	1000	0	8	300	150	50	50	50	200	4	10	100	20	0	0	0	100	100	100	100	100	100	100	1	1	20	20	7	116363	100	0	346		0	7300	7400								
翟贝里恩	500631	1000	0	8	300	150	50	50	50	100	2	30	100	20	0	20	80	0	100	100	100	100	100	100	0	3	20	20	9	108088	100	0	125		0	7300	7400	30							
赫拉克勒斯	500632	1000	0	8	300	150	50	50	50	100	2	30	100	20	0	80	20	0	100	100	100	100	100	100	0	3	20	20	9	108089	100	0	126		0	7300	7400	7830							
洛奇斯德	500633	1000	0	8	300	150	50	50	50	100	2	30	100	20	80	0	0	20	100	100	100	100	100	100	1	3	20	20	9	108092	100	0	127		0	7300	7400	330							
缪那	500634	1000	0	8	300	150	50	50	50	100	2	30	100	20	20	0	0	80	100	100	100	100	100	100	1	3	20	20	9	108093	100	0	128		0	7300	830								
风异形兽	500701	1000	0	1	300	150	50	50	50	150	3	20	100	20	70	0	0	30	100	100	100	100	100	100	0	2	20	20	8	117839	100	0	129		0	7300	7400								
火异形兽	500702	1000	0	1	300	150	50	50	50	150	3	20	100	20	30	70	0	0	100	100	100	100	100	100	1	2	20	20	8	117840	100	0	130		0	7300	7400	30							
地异形兽	500703	1000	0	1	300	150	50	50	50	150	3	20	100	20	0	30	70	0	100	100	100	100	100	100	0	2	20	20	8	117841	100	0	131		0	7300	7400								
水异形兽	500704	1000	0	1	300	150	50	50	50	150	3	20	100	20	0	0	30	70	100	100	100	100	100	100	1	2	20	20	8	117842	100	0	132		0	7300	7400								
佩露夏	500711	1000	0	1	300	150	50	50	50	250	5	0	100	20	100	0	0	0	100	100	100	100	100	100	1	0	20	20	6	108073	100	0	133		0	7300	7400	7530							
贝鲁卡	500712	1000	0	1	300	150	50	50	50	250	5	0	100	20	0	100	0	0	100	100	100	100	100	100	0	0	20	20	6	108055	100	0	134		0	7300	7400	7830							
贝鲁伊卡	500713	1000	0	1	300	150	50	50	50	250	5	0	100	20	0	0	100	0	100	100	100	100	100	100	0	0	20	20	6	108056	100	0	135		0	7300	7400								
格鲁西斯	500714	1000	0	1	300	150	50	50	50	250	5	0	100	20	0	0	0	100	100	100	100	100	100	100	1	0	20	20	6	108057	100	0	136		0	7300	7400								
普鲁夏	500715	1000	0	1	300	150	50	50	50	250	5	0	100	20	0	50	50	0	100	100	100	100	100	100	2	0	20	20	6	117754	100	0	137		0	7300	7400								
查洛奇斯	500721	1000	0	1	300	150	50	50	50	200	4	10	100	20	80	20	0	0	100	100	100	100	100	100	0	1	20	20	7	116313	100	0	138		0	7300	7400	330							
查洛可利	500722	1000	0	1	300	150	50	50	50	200	4	10	100	20	0	80	20	0	100	100	100	100	100	100	0	1	20	20	7	116314	100	0	139		0	7300	7400	7730							
查洛毕尔	500723	1000	0	1	300	150	50	50	50	200	4	10	100	20	0	0	80	20	100	100	100	100	100	100	1	1	20	20	7	116315	100	0	140		0	7300	7400								
查洛比克	500724	1000	0	1	300	150	50	50	50	200	4	10	100	20	20	0	0	80	100	100	100	100	100	100	1	1	20	20	7	108099	100	0	141		0	7300	7400	1230							
白娃娃鱼	500801	1000	0	0	300	150	50	50	50	50	1	40	100	20	70	30	0	0	100	100	100	100	100	100	0	3	20	20	9	117792	100	0	142		0	7300	7400								
粉娃娃鱼	500802	1000	0	0	300	150	50	50	50	100	2	30	100	20	0	70	30	0	100	100	100	100	100	100	0	3	20	20	9	117791	100	0	143		0	7300	7400	30							
黑娃娃鱼	500803	1000	0	0	300	150	50	50	50	100	2	30	100	20	0	0	70	30	100	100	100	100	100	100	1	3	20	20	9	117790	100	0	144		0	7300	7400	830							
黄娃娃鱼	500804	1000	0	0	300	150	50	50	50	100	2	30	100	20	30	0	0	70	100	100	100	100	100	100	1	3	20	20	9	117789	100	0	145		0	7300	7400								
强利则诺顿	500811	1000	0	0	300	150	50	50	50	250	5	0	100	20	100	0	0	0	100	100	100	100	100	100	0	0	20	20	6	108117	100	0	146		0	7300	7400	330							
强扬奇洛斯	500812	1000	0	0	300	150	50	50	50	250	5	0	100	20	0	100	0	0	100	100	100	100	100	100	1	0	20	20	6	108118	100	0	147		0	7300	7400								
强布鲁顿	500813	1000	0	0	300	150	50	50	50	250	5	0	100	20	0	0	0	100	100	100	100	100	100	100	0	0	20	20	6	108120	100	0	148		0	7300	7400								
强邦奇诺	500814	1000	0	0	300	150	50	50	50	250	5	0	100	20	0	0	100	0	100	100	100	100	100	100	1	0	20	20	6	108119	100	0	149		0	7300	7400	1230							
水巨狐兽	500821	1000	0	0	300	150	50	50	50	300	6	30	100	20	0	0	50	50	100	100	100	100	100	100	0	4	20	20	7	115158	100	0	150		0	7300	7400								
地巨狐兽	500822	1000	0	0	300	150	50	50	50	300	6	30	100	20	50	0	0	50	100	100	100	100	100	100	0	4	20	20	7	115166	100	0	151		0	7300	7400								
火巨狐兽	500823	1000	0	0	300	150	50	50	50	300	6	30	100	20	0	50	50	0	100	100	100	100	100	100	0	4	20	20	7	115167	100	0	152		0	7300	7400								
风巨狐兽	500824	1000	0	0	300	150	50	50	50	300	6	30	100	20	50	50	0	0	100	100	100	100	100	100	0	4	20	20	7	115168	100	0	153		0	7300	7400								
暗影蛮牛	500831	1000	0	0	300	150	50	50	50	150	3	20	100	20	90	0	0	10	100	100	100	100	100	100	0	2	20	20	8	117744	100	0	154		0	7300	7400	1730							
暗影神狼	500832	1000	0	0	300	150	50	50	50	150	3	20	100	20	10	90	0	0	100	100	100	100	100	100	1	2	20	20	8	117745	100	0	155		0	7300	7630								
暗影人龙	500833	1000	0	0	300	150	50	50	50	150	3	20	100	20	0	10	90	0	100	100	100	100	100	100	0	2	20	20	8	117751	100	0	156		0	7300	7400	930							
暗影双狼	500834	1000	0	0	300	150	50	50	50	150	3	20	100	20	0	0	10	90	100	100	100	100	100	100	1	2	20	20	8	117832	100	0	157		0	7300	7400	2630							
暗影翼龙	500835	1000	0	0	300	150	50	50	50	150	3	0	100	20	50	0	0	50	100	100	100	100	100	100	1	2	20	20	8	117746	100	0	158		0	7300	7400	7730							
#BOSS场的第三圈的BOSS
大地使者	28000	50	6	9	300	100	40	20	60	300	6	100	0	0	100	0	0	0	100	100	100	100	100	100	2	1	0	100	10	101810	100	0			0	7300	7400								
